01-01-2011,
01-01-2011,
01-01-2011,VI. Frequency Profile <-------------------------------------------------- % of Time Frequency -------------------------------------------------->
01-01-2011,<49.2
01-01-2011,0.00
01-01-2011,
01-01-2011,<------------------------- Frequency (Hz) ------------------------->
01-01-2011,Maximum
02-01-2011,
02-01-2011,
02-01-2011,VI. Frequency Profile <-------------------------------------------------- % of Time Frequency -------------------------------------------------->
02-01-2011,<49.2
02-01-2011,0.00
02-01-2011,
02-01-2011,<------------------------- Frequency (Hz) ------------------------->
02-01-2011,Maximum
03-01-2011,
03-01-2011,
03-01-2011,VI. Frequency Profile <-------------------------------------------------- % of Time Frequency -------------------------------------------------->
03-01-2011,<49.2
03-01-2011,0.00
03-01-2011,
03-01-2011,<------------------------- Frequency (Hz) ------------------------->
03-01-2011,Maximum
04-01-2011,
04-01-2011,
04-01-2011,VI. Frequency Profile <-------------------------------------------------- % of Time Frequency -------------------------------------------------->
04-01-2011,<49.2
04-01-2011,0.00
04-01-2011,
04-01-2011,<------------------------- Frequency (Hz) ------------------------->
04-01-2011,Maximum
05-01-2011,
05-01-2011,
05-01-2011,VI. Frequency Profile <-------------------------------------------------- % of Time Frequency -------------------------------------------------->
05-01-2011,<49.2
05-01-2011,0.00
05-01-2011,
05-01-2011,<------------------------- Frequency (Hz) ------------------------->
05-01-2011,Maximum
06-01-2011,
06-01-2011,
06-01-2011,VI. Frequency Profile <-------------------------------------------------- % of Time Frequency -------------------------------------------------->
06-01-2011,<49.2
06-01-2011,0.00
06-01-2011,
06-01-2011,<------------------------- Frequency (Hz) ------------------------->
06-01-2011,Maximum
07-01-2011,
07-01-2011,
07-01-2011,VI. Frequency Profile <-------------------------------------------------- % of Time Frequency -------------------------------------------------->
07-01-2011,<49.2
07-01-2011,0.00
07-01-2011,
07-01-2011,<------------------------- Frequency (Hz) ------------------------->
07-01-2011,Maximum
08-01-2011,
08-01-2011,
08-01-2011,VI. Frequency Profile <-------------------------------------------------- % of Time Frequency -------------------------------------------------->
08-01-2011,<49.2
08-01-2011,0.00
08-01-2011,
08-01-2011,<------------------------- Frequency (Hz) ------------------------->
08-01-2011,Maximum
09-01-2011,
09-01-2011,
09-01-2011,VI. Frequency Profile <-------------------------------------------------- % of Time Frequency -------------------------------------------------->
09-01-2011,<49.2
09-01-2011,0.00
09-01-2011,
09-01-2011,<------------------------- Frequency (Hz) ------------------------->
09-01-2011,Maximum
10-01-2011,
10-01-2011,
10-01-2011,VI. Frequency Profile <-------------------------------------------------- % of Time Frequency -------------------------------------------------->
10-01-2011,<49.2
10-01-2011,0.00
10-01-2011,
10-01-2011,<------------------------- Frequency (Hz) ------------------------->
10-01-2011,Maximum
11-01-2011,
11-01-2011,
11-01-2011,VI. Frequency Profile <-------------------------------------------------- % of Time Frequency -------------------------------------------------->
11-01-2011,<49.2
11-01-2011,0.00
11-01-2011,
11-01-2011,<------------------------- Frequency (Hz) ------------------------->
11-01-2011,Maximum
12-01-2011,
12-01-2011,
12-01-2011,VI. Frequency Profile <-------------------------------------------------- % of Time Frequency -------------------------------------------------->
12-01-2011,<49.2
12-01-2011,0.00
12-01-2011,
12-01-2011,<------------------------- Frequency (Hz) ------------------------->
12-01-2011,Maximum
13-01-2011,
13-01-2011,
13-01-2011,VI. Frequency Profile <-------------------------------------------------- % of Time Frequency -------------------------------------------------->
13-01-2011,<49.2
13-01-2011,0.00
13-01-2011,
13-01-2011,<------------------------- Frequency (Hz) ------------------------->
13-01-2011,Maximum
14-01-2011,
14-01-2011,
14-01-2011,VI. Frequency Profile <-------------------------------------------------- % of Time Frequency -------------------------------------------------->
14-01-2011,<49.2
14-01-2011,0.00
14-01-2011,
14-01-2011,<------------------------- Frequency (Hz) ------------------------->
14-01-2011,Maximum
15-01-2011,
15-01-2011,
15-01-2011,VI. Frequency Profile <-------------------------------------------------- % of Time Frequency -------------------------------------------------->
15-01-2011,<49.2
15-01-2011,0.00
15-01-2011,
15-01-2011,<------------------------- Frequency (Hz) ------------------------->
15-01-2011,Maximum
16-01-2011,
16-01-2011,
16-01-2011,VI. Frequency Profile <-------------------------------------------------- % of Time Frequency -------------------------------------------------->
16-01-2011,<49.2
16-01-2011,0.00
16-01-2011,
16-01-2011,<------------------------- Frequency (Hz) ------------------------->
16-01-2011,Maximum
17-01-2011,
17-01-2011,
17-01-2011,VI. Frequency Profile <-------------------------------------------------- % of Time Frequency -------------------------------------------------->
17-01-2011,<49.2
17-01-2011,0.00
17-01-2011,
17-01-2011,<------------------------- Frequency (Hz) ------------------------->
17-01-2011,Maximum
18-01-2011,
18-01-2011,
18-01-2011,VI. Frequency Profile <-------------------------------------------------- % of Time Frequency -------------------------------------------------->
18-01-2011,<49.2
18-01-2011,0.00
18-01-2011,
18-01-2011,<------------------------- Frequency (Hz) ------------------------->
18-01-2011,Maximum
19-01-2011,
19-01-2011,
19-01-2011,VI. Frequency Profile <-------------------------------------------------- % of Time Frequency -------------------------------------------------->
19-01-2011,<49.2
19-01-2011,0.00
19-01-2011,
19-01-2011,<------------------------- Frequency (Hz) ------------------------->
19-01-2011,Maximum
20-01-2011,
20-01-2011,
20-01-2011,VI. Frequency Profile <-------------------------------------------------- % of Time Frequency -------------------------------------------------->
20-01-2011,<49.2
20-01-2011,0.00
20-01-2011,
20-01-2011,<------------------------- Frequency (Hz) ------------------------->
20-01-2011,Maximum
21-01-2011,
21-01-2011,
21-01-2011,VI. Frequency Profile <-------------------------------------------------- % of Time Frequency -------------------------------------------------->
21-01-2011,<49.2
21-01-2011,0.00
21-01-2011,
21-01-2011,<------------------------- Frequency (Hz) ------------------------->
21-01-2011,Maximum
22-01-2011,
22-01-2011,
22-01-2011,VI. Frequency Profile <-------------------------------------------------- % of Time Frequency -------------------------------------------------->
22-01-2011,<49.2
22-01-2011,0.00
22-01-2011,
22-01-2011,<------------------------- Frequency (Hz) ------------------------->
22-01-2011,Maximum
23-01-2011,
23-01-2011,
23-01-2011,VI. Frequency Profile <-------------------------------------------------- % of Time Frequency -------------------------------------------------->
23-01-2011,<49.2
23-01-2011,0.00
23-01-2011,
23-01-2011,<------------------------- Frequency (Hz) ------------------------->
23-01-2011,Maximum
24-01-2011,
24-01-2011,
24-01-2011,VI. Frequency Profile <-------------------------------------------------- % of Time Frequency -------------------------------------------------->
24-01-2011,<49.2
24-01-2011,0.00
24-01-2011,
24-01-2011,<------------------------- Frequency (Hz) ------------------------->
24-01-2011,Maximum
25-01-2011,
25-01-2011,
25-01-2011,VI. Frequency Profile <-------------------------------------------------- % of Time Frequency -------------------------------------------------->
25-01-2011,<49.2
25-01-2011,0.00
25-01-2011,
25-01-2011,<------------------------- Frequency (Hz) ------------------------->
25-01-2011,Maximum
26-01-2011,
26-01-2011,
26-01-2011,VI. Frequency Profile <-------------------------------------------------- % of Time Frequency -------------------------------------------------->
